Subject,Block,Round,Condition,Index,from,to,set,Object,Position,StartTime,EndTime,FB_EndTime,dError,dMoved,totalAngle,directionChange,nManipulation,estimation_dError,Time,TimeCompensated,Q1,Q2,Q3,Q4,Q1z,Q2z,Q3z,Q4z,MemoryPerform,PathEfficiency,TimeEfficiency,tCenter,tPeri,dEndpoint
6,1,1,2,5,2,3,5,Guitar,16,1403.526,1430.056,1439.147,7.293,84.005,193.601,4,9,1.031821,3.24585,3.161777225,-2,-1,-3,-3,1.410809915,3.291889801,-0.470269972,-0.470269972,0.989159511,1.032559292,4.015625521,0,20.694,49.60435318
6,1,1,2,6,3,1,5,ABat,4,1440.156,1471.297,1480.105,4.255,96.566,339.204,8,11,2.545652,4.210083,4.002663275,-2,-1,-3,-3,1.410809915,3.291889801,-0.470269972,-0.470269972,0.995733693,1.169479707,3.4703443,4.9,22.564,47.46787756
6,1,1,2,7,1,3,5,Guitar,16,1481.114,1505.543,1516.369,28.117,67.814,339.200,12,14,0.5049974,4.913208,4.872060812,-2,-1,-3,-3,1.410809915,3.291889801,-0.470269972,-0.470269972,0.874966025,1.017233691,3.010626608,0,22.306,49.79216731
6,1,1,2,8,3,2,5,Banana,10,1517.380,1536.356,1552.249,30.390,94.286,180.803,9,13,2.059604,4.16333,3.995513466,-2,-1,-3,-3,1.410809915,3.291889801,-0.470269972,-0.470269972,0.856110986,1.001190679,5.968456894,4,11.74,47.1184149
6,1,1,2,9,2,3,5,Guitar,16,1553.261,1573.990,1584.390,8.033,97.762,200.002,4,7,1.193063,4.218506,4.121295227,-2,-1,-3,-3,1.410809915,3.291889801,-0.470269972,-0.470269972,0.987133169,1.113796157,5.300572742,1.4,16.959,48.46119374
6,1,1,2,10,3,1,5,ABat,4,1585.402,1608.584,1612.748,7.804,88.483,265.602,7,9,1.688322,2.211792,2.074227523,-2,-1,-3,-3,1.410809915,3.291889801,-0.470269972,-0.470269972,0.987777785,1.123799686,4.18239778,0,21.018,47.3106411
6,1,1,2,11,1,2,5,Banana,10,1613.748,1627.664,1638.387,1.730,84.840,86.402,2,4,1.107395,2.493652,2.403421455,-2,-1,-3,-3,1.410809915,3.291889801,-0.470269972,-0.470269972,0.999039234,1.001155675,7.008909771,1.6,10.472,47.69681949
6,1,1,2,12,2,1,5,ABat,4,1639.398,1642.619,1665.735,84.026,0.072,0.000,0,0,88.70217,13.36829,6.140837188,-2,-1,-3,-3,1.410809915,3.291889801,-0.470269972,-0.470269972,0.222189498,,,,,
6,1,1,2,13,1,3,5,Guitar,16,1666.744,1681.531,1686.481,13.316,83.537,185.602,3,3,2.127379,1.669556,1.496217159,-2,-1,-3,-3,1.410809915,3.291889801,-0.470269972,-0.470269972,0.96800731,1.163425593,6.86850725,0,12.076,42.35996427
6,1,1,2,14,3,1,5,ABat,4,1687.490,1692.652,1734.081,82.777,0.024,31.200,1,1,61.32884,33.87048,28.87340612,-2,-1,-3,-3,1.410809915,3.291889801,-0.470269972,-0.470269972,0.23765742,,,,,
6,1,2,1,1,0,1,2,Shield,13,2269.131,2300.356,2308.467,16.441,49.636,176.000,7,13,0.4369723,3.808594,3.772989497,-3,-3,-3,-3,-0.470269972,-0.470269972,-0.470269972,-0.470269972,0.953002385,1.02541288,1.67711394,13.429,15.9,47.74919067
6,1,2,1,2,1,2,2,Kiwi,7,2309.479,2335.885,2344.267,13.013,79.804,233.600,5,12,0,1.751953,1.751953,-3,-3,-3,-3,-0.470269972,-0.470269972,-0.470269972,-0.470269972,0.969319642,1.027228608,3.363821512,0,23.681,50.59247623
6,1,2,1,3,2,1,2,Shield,13,2345.268,2360.735,2374.749,25.373,95.316,123.200,3,6,1.072386,1.540283,1.452904989,-3,-3,-3,-3,-0.470269972,-0.470269972,-0.470269972,-0.470269972,0.896222081,1.000850663,7.559326961,3.1,9.492,48.70176748
6,1,2,1,4,1,3,2,Chair,1,2375.758,2400.260,2410.909,5.979,91.799,240.800,6,8,1.071343,3.32959,3.242296972,-3,-3,-3,-3,-0.470269972,-0.470269972,-0.470269972,-0.470269972,0.992349981,1.036289417,4.11262617,0.4,21.802,52.03842746
6,1,2,1,5,3,2,2,Kiwi,7,2411.920,2432.601,2439.327,6.065,78.565,132.800,4,9,0.6504436,4.161377,4.108378855,-3,-3,-3,-3,-0.470269972,-0.470269972,-0.470269972,-0.470269972,0.992157242,1.002457541,4.394607687,1.5,16.34,44.40544448
6,1,2,1,6,2,3,2,Chair,1,2440.336,2461.625,2469.725,31.360,67.972,337.600,3,8,1.615242,1.833496,1.701886082,-3,-3,-3,-3,-0.470269972,-0.470269972,-0.470269972,-0.470269972,0.847733691,1.126429963,3.551525936,0,19.124,45.88412854
6,1,2,1,7,3,1,2,Shield,13,2470.736,2486.536,2494.448,40.391,60.669,148.800,5,7,1.032824,1.505371,1.4212165,-3,-3,-3,-3,-0.470269972,-0.470269972,-0.470269972,-0.470269972,0.761031598,1.05499749,4.334691459,0,13.924,49.59004692
6,1,2,1,8,1,2,2,Kiwi,7,2495.448,2520.302,2526.449,5.666,82.770,100.800,4,7,0,3.749756,3.749756,-3,-3,-3,-3,-0.470269972,-0.470269972,-0.470269972,-0.470269972,0.993032336,1.005093081,4.640049787,0,17.812,48.51204374
6,1,2,1,9,2,3,2,Chair,1,2527.450,2548.092,2557.191,22.509,75.875,146.400,5,8,1.067186,1.564209,1.477254685,-3,-3,-3,-3,-0.470269972,-0.470269972,-0.470269972,-0.470269972,0.916562913,1.069646015,4.166369213,0,18.21,47.47124728
6,1,2,1,10,3,1,2,Shield,13,2558.201,2574.177,2584.724,6.357,101.124,141.600,2,5,1.049345,1.635498,1.549997369,-3,-3,-3,-3,-0.470269972,-0.470269972,-0.470269972,-0.470269972,0.991485967,1.199256003,8.040221839,0,12.559,44.79087647
6,1,2,1,11,1,3,2,Chair,1,2585.734,2611.257,2617.748,8.200,133.828,284.800,3,8,1.087508,1.245605,1.156994848,-3,-3,-3,-3,-0.470269972,-0.470269972,-0.470269972,-0.470269972,0.9866532,1.604826635,5.615864802,2.3,21.326,52.40565271
6,1,2,1,12,3,2,2,Kiwi,7,2618.749,2637.356,2643.951,6.003,79.223,74.400,6,9,1.169389,2.739258,2.643976184,-3,-3,-3,-3,-0.470269972,-0.470269972,-0.470269972,-0.470269972,0.992296421,1.001827503,5.044690679,1.2,14.411,44.80461813
6,1,2,1,13,2,1,2,Shield,13,2644.952,2666.475,2670.625,9.153,130.204,277.600,3,7,1.595673,1.25708,1.127064564,-3,-3,-3,-3,-0.470269972,-0.470269972,-0.470269972,-0.470269972,0.983755686,1.476666733,6.748544479,3.7,15.508,47.63001942
6,1,2,1,14,1,2,2,Kiwi,7,2671.637,2696.114,2700.804,7.669,84.425,77.600,4,9,0,1.118408,1.118408,-3,-3,-3,-3,-0.470269972,-0.470269972,-0.470269972,-0.470269972,0.988150442,1.024704916,4.557503072,0,18.523,49.87726997
6,2,3,1,1,0,2,4,Chicken,9,2966.714,3019.602,3032.925,9.085,125.138,914.394,14,22,0,2.846191,2.846191,-3,-3,-2,-3,-0.470269972,-0.470269972,1.410809915,-0.470269972,0.983971332,2.563130232,2.489290514,13.766,36.4,47.44022133
6,2,3,1,2,2,1,4,Shovel,15,3033.934,3051.755,3054.612,1.340,84.401,144.800,1,3,0.5822996,2.832764,2.785318229,-3,-3,-2,-3,-0.470269972,-0.470269972,1.410809915,-0.470269972,1,1.000691151,5.385645347,2,13.646,49.24670185
6,2,3,1,3,1,3,4,TrafficCone,3,3055.623,3080.902,3090.541,29.020,67.424,143.200,4,10,1.120538,2.292969,2.201667564,-3,-3,-2,-3,-0.470269972,-0.470269972,1.410809915,-0.470269972,0.867607623,1.000670249,3.220800539,0,20.857,50.68695364
6,2,3,1,4,3,2,4,Chicken,9,3091.552,3112.616,3118.588,21.745,76.982,403.999,8,12,1.619848,1.974854,1.842868785,-3,-3,-2,-3,-0.470269972,-0.470269972,1.410809915,-0.470269972,0.921658548,1.054391173,4.173349757,0,18.428,49.18693303
6,2,3,1,5,2,3,4,TrafficCone,3,3119.598,3142.901,3148.545,4.925,83.274,201.600,2,5,2.239083,1.621826,1.439385517,-3,-3,-2,-3,-0.470269972,-0.470269972,1.410809915,-0.470269972,0.994527691,1.050142765,3.852957372,0.3,21.282,43.60167922
6,2,3,1,6,3,1,4,Shovel,15,3149.547,3164.542,3170.327,25.477,72.142,224.800,3,5,3.181897,1.493164,1.233903032,-3,-3,-2,-3,-0.470269972,-0.470269972,1.410809915,-0.470269972,0.895447432,1.087973148,5.458334435,0,13.133,47.0131227
6,2,3,1,7,1,2,4,Chicken,9,3171.337,3199.682,3210.981,16.936,94.312,481.599,4,13,1.57828,1.469971,1.341372746,-3,-3,-2,-3,-0.470269972,-0.470269972,1.410809915,-0.470269972,0.950384337,1.254550152,3.522495499,0,26.543,47.90628021
6,2,3,1,8,2,3,4,TrafficCone,3,3211.993,3243.324,3250.013,8.924,79.138,227.200,7,12,0.6548247,4.526123,4.472767883,-3,-3,-2,-3,-0.470269972,-0.470269972,1.410809915,-0.470269972,0.984476472,1.038130692,2.70393369,0,29.187,40.78133758
6,2,3,1,9,3,1,4,Shovel,15,3251.024,3268.136,3273.487,10.933,87.838,233.600,5,11,1.147616,2.128906,2.035398248,-3,-3,-2,-3,-0.470269972,-0.470269972,1.410809915,-0.470269972,0.977630205,1.179854068,5.79911505,0,15.056,44.40376474
6,2,3,1,10,1,3,4,TrafficCone,3,3274.497,3293.439,3297.213,7.019,87.998,298.400,5,9,1.087442,2.150879,2.062274226,-3,-3,-2,-3,-0.470269972,-0.470269972,1.410809915,-0.470269972,0.989868014,1.125017644,5.251441741,0,16.683,47.3740242
6,2,3,1,11,3,2,4,Chicken,9,3298.223,3311.881,3318.621,2.180,93.470,129.600,2,6,0,1.457764,1.457764,-3,-3,-2,-3,-0.470269972,-0.470269972,1.410809915,-0.470269972,0.998587896,1.083364655,7.907174261,0,11.757,50.47560606
6,2,3,1,12,2,1,4,Shovel,15,3319.631,3331.808,3336.323,14.942,74.353,172.800,3,4,1.615902,1.341797,1.210133305,-3,-3,-2,-3,-0.470269972,-0.470269972,1.410809915,-0.470269972,0.960531342,1.005220305,7.151052438,0,10.349,45.82868872
6,2,3,1,13,1,2,4,Chicken,9,3337.333,3363.856,3371.970,31.388,63.066,226.400,8,13,2.636665,2.314941,2.100105536,-3,-3,-2,-3,-0.470269972,-0.470269972,1.410809915,-0.470269972,0.847488997,1.002405343,2.589347576,0,24.247,48.77484292
6,2,3,1,14,2,1,4,Shovel,15,3372.979,3393.456,3396.926,4.226,80.166,161.600,3,6,0,1.011719,1.011719,-3,-3,-2,-3,-0.470269972,-0.470269972,1.410809915,-0.470269972,0.99578275,1.000221435,4.239230863,0.9,17.901,46.94431896
6,2,4,2,1,0,1,1,Hammer,0,3705.807,3730.297,3735.540,8.071,48.152,188.000,1,4,1.173427,1.915039,1.819428168,-3,-3,-2,-3,-0.470269972,-0.470269972,1.410809915,-0.470269972,0.987024686,1.051116972,2.181644269,10.833,11,46.67340725
6,2,4,2,2,1,2,1,IceCream,6,3736.541,3750.328,3753.325,4.354,80.527,96.002,3,5,0.9493989,1.833984,1.756626978,-3,-3,-2,-3,-0.470269972,-0.470269972,1.410809915,-0.470269972,0.995564256,1.000155021,7.510948919,1.3,9.399,44.68505811
6,2,4,2,3,2,3,1,Old_Telephone,12,3754.325,3777.517,3781.761,5.639,78.287,163.202,6,10,1.566853,1.212402,1.084734818,-3,-3,-2,-3,-0.470269972,-0.470269972,1.410809915,-0.470269972,0.993089789,1.000912316,3.707884084,1.8,19.115,42.98939176
6,2,4,2,4,3,1,1,Hammer,0,3782.772,3798.518,3802.561,9.892,75.573,188.001,5,7,0,1.010498,1.010498,-3,-3,-2,-3,-0.470269972,-0.470269972,1.410809915,-0.470269972,0.981324583,1.004422125,5.598935333,1.6,11.868,45.4590995
6,2,4,2,5,1,3,1,Old_Telephone,12,3803.563,3818.711,3825.789,27.606,66.457,197.601,2,5,4.733126,2.655762,2.270106894,-3,-3,-2,-3,-0.470269972,-0.470269972,1.410809915,-0.470269972,0.879051468,1.011804677,4.934241676,0,13.177,48.01482294
6,2,4,2,6,3,2,1,IceCream,6,3826.799,3848.819,3857.368,20.859,71.756,116.805,5,9,2.706393,1.834229,1.613712098,-3,-3,-2,-3,-0.470269972,-0.470269972,1.410809915,-0.470269972,0.927389091,1.004978449,3.736608447,0,19.041,47.82562014
6,2,4,2,7,2,1,1,Hammer,0,3858.380,3873.555,3879.268,2.394,82.772,102.401,2,5,0.574316,4.594727,4.547931732,-3,-3,-2,-3,-0.470269972,-0.470269972,1.410809915,-0.470269972,0.998354051,1.001229572,6.360293116,1.7,11.26,46.04991055
6,2,4,2,8,1,2,1,IceCream,6,3880.279,3903.909,3915.560,9.031,87.898,176.801,1,3,0,2.599365,2.599365,-3,-3,-2,-3,-0.470269972,-0.470269972,1.410809915,-0.470269972,0.98414161,1,4.270303051,4.5,15.961,49.18701279
6,2,4,2,9,2,3,1,Old_Telephone,12,3916.560,3940.599,3950.581,23.415,71.935,152.801,3,3,1.073943,1.939453,1.851948124,-3,-3,-2,-3,-0.470269972,-0.470269972,1.410809915,-0.470269972,0.910337765,1.001008058,3.927510768,0,18.18,51.06757238
6,2,4,2,10,3,1,1,Hammer,0,3951.592,3965.876,3971.358,5.830,79.507,106.401,5,7,1.769042,1.188232,1.044090458,-3,-3,-2,-3,-0.470269972,-0.470269972,1.410809915,-0.470269972,0.992678553,1.002586902,6.721059857,1.6,10.148,44.58850006
6,2,4,2,11,1,3,1,Old_Telephone,12,3972.379,4003.529,4008.468,8.635,85.286,494.400,6,9,3.727591,2.197266,1.893541885,-3,-3,-2,-3,-0.470269972,-0.470269972,1.410809915,-0.470269972,0.985364001,1.079535982,2.90651666,0,29.061,48.95336951
6,2,4,2,12,3,2,1,IceCream,6,4009.478,4033.978,4042.304,23.212,73.033,117.607,5,8,0.9601273,1.988037,1.909805828,-3,-3,-2,-3,-0.470269972,-0.470269972,1.410809915,-0.470269972,0.911749646,1.013990472,3.378381069,0,21.262,48.91919417
6,2,4,2,13,2,1,1,Hammer,0,4043.313,4071.315,4076.629,3.781,81.555,242.402,11,14,1.02298,3.021973,2.93862059,-3,-3,-2,-3,-0.470269972,-0.470269972,1.410809915,-0.470269972,0.996502765,1.00610863,3.387526623,2.4,21.427,46.55699834
6,2,4,2,14,1,2,1,IceCream,6,4077.640,4100.788,4106.231,6.712,80.969,177.603,3,6,2.122998,1.788574,1.615592123,-3,-3,-2,-3,-0.470269972,-0.470269972,1.410809915,-0.470269972,0.990634875,1.001152983,4.005258919,1.6,18.5,43.19468544
6,3,5,2,1,0,1,3,PickAxe,2,4665.764,4684.460,4687.644,10.431,60.270,262.401,3,6,1.774122,1.056152,0.911596539,-3,-3,-3,-3,-0.470269972,-0.470269972,-0.470269972,-0.470269972,0.979450911,1.19468294,3.613286087,8.936,7.6,51.16112856
6,3,5,2,2,1,3,3,Book,8,4688.645,4702.856,4712.670,24.533,69.720,86.400,6,11,0.9792746,1.823242,1.743450706,-3,-3,-3,-3,-0.470269972,-0.470269972,-0.470269972,-0.470269972,0.902387439,1.000861948,6.819036942,0,10.055,47.90133209
6,3,5,2,3,3,1,3,PickAxe,2,4713.671,4731.822,4733.787,0.889,83.327,175.201,3,3,1.599566,1.941895,1.811562362,-3,-3,-3,-3,-0.470269972,-0.470269972,-0.470269972,-0.470269972,1,1.00916564,5.144567512,0.7,15.429,47.61202473
6,3,5,2,4,1,2,3,Apple,14,4734.797,4758.097,4762.364,7.728,77.818,138.405,6,9,1.063584,1.116699,1.030038176,-3,-3,-3,-3,-0.470269972,-0.470269972,-0.470269972,-0.470269972,0.987988249,1.001692381,3.606471317,1,20.303,45.92915341
6,3,5,2,5,2,3,3,Book,8,4763.374,4780.469,4782.152,1.366,85.230,110.402,4,7,1.051378,1.67041,1.584743721,-3,-3,-3,-3,-0.470269972,-0.470269972,-0.470269972,-0.470269972,1,1.000502051,6.283274311,1.3,12.126,48.46050848
6,3,5,2,6,3,2,3,Apple,14,4783.152,4804.885,4815.831,20.413,96.012,271.200,4,10,1.56903,1.177246,1.049401436,-3,-3,-3,-3,-0.470269972,-0.470269972,-0.470269972,-0.470269972,0.930200267,1.10199908,4.819033431,0,19.748,42.02073115
6,3,5,2,7,2,1,3,PickAxe,2,4816.841,4837.839,4848.444,8.066,101.209,287.203,5,7,1.561746,2.550293,2.423041936,-3,-3,-3,-3,-0.470269972,-0.470269972,-0.470269972,-0.470269972,0.987038985,1.215061288,5.295835873,0,18.959,44.60743145
6,3,5,2,8,1,3,3,Book,8,4849.454,4871.569,4880.665,11.751,83.203,356.000,5,9,1.563686,1.091309,0.963899865,-3,-3,-3,-3,-0.470269972,-0.470269972,-0.470269972,-0.470269972,0.974508382,1.077798925,4.271758056,0,19.246,48.93140648
6,3,5,2,9,3,1,3,PickAxe,2,4881.676,4898.019,4907.823,12.150,89.272,156.800,2,7,1.544842,1.539551,1.413677274,-3,-3,-3,-3,-0.470269972,-0.470269972,-0.470269972,-0.470269972,0.972916466,1.015194426,6.562466081,1.2,12.324,47.00073983
6,3,5,2,10,1,2,3,Apple,14,4908.834,4929.288,4939.446,29.100,134.504,273.601,5,10,2.63074,1.222656,1.008303305,-3,-3,-3,-3,-0.470269972,-0.470269972,-0.470269972,-0.470269972,0.866947242,2.121227388,7.206817613,3.9,14.566,46.50346836
6,3,5,2,11,2,3,3,Book,8,4940.457,4956.272,4964.723,5.347,86.918,120.002,2,7,1.71891,1.056152,0.916095213,-3,-3,-3,-3,-0.470269972,-0.470269972,-0.470269972,-0.470269972,0.993696822,1.0002943,8.837457277,1.6,8.143,47.92822448
6,3,5,2,12,3,2,3,Apple,14,4965.733,4984.977,4988.387,7.715,100.801,186.403,2,5,1.599038,1.516602,1.386312384,-3,-3,-3,-3,-0.470269972,-0.470269972,-0.470269972,-0.470269972,0.988024076,1.126948798,5.912804996,2,14.767,48.79722325
6,3,5,2,13,2,1,3,PickAxe,2,4989.398,5006.789,5012.300,5.125,100.086,244.004,3,5,1.500846,1.115234,0.992945068,-3,-3,-3,-3,-0.470269972,-0.470269972,-0.470269972,-0.470269972,0.994140765,1.192032478,6.551625544,0,15.202,46.33004168
6,3,5,2,14,1,2,3,Apple,14,5013.311,5032.836,5039.141,5.022,96.254,169.603,3,10,1.594841,1.51709,1.387142355,-3,-3,-3,-3,-0.470269972,-0.470269972,-0.470269972,-0.470269972,0.994341575,1.076860301,5.388778456,0,17.589,52.50370302
6,3,6,1,1,0,2,6,Donuts,11,5275.534,5287.334,5293.603,10.888,48.998,156.800,1,1,1.60041,1.48291,1.352508593,-3,-3,-2,-3,-0.470269972,-0.470269972,1.410809915,-0.470269972,0.977796379,1,5.775442324,7.326,1.1,48.20031454
6,3,6,1,2,2,3,6,FireExtinguisher,5,5294.613,5311.226,5317.762,19.668,78.784,113.600,2,5,1.577515,1.506348,1.377812078,-3,-3,-2,-3,-0.470269972,-0.470269972,1.410809915,-0.470269972,0.934785044,1.051643787,5.858698279,0,13.347,49.67464152
6,3,6,1,3,3,2,6,Donuts,11,5318.765,5337.533,5346.201,2.568,88.096,255.200,3,4,1.591846,1.880859,1.751155388,-3,-3,-2,-3,-0.470269972,-0.470269972,1.410809915,-0.470269972,0.998154016,1.026833647,6.150918243,0.8,13.495,49.24298486
6,3,6,1,4,2,1,6,Broom,17,5347.210,5363.903,5373.323,18.380,70.006,163.200,3,4,0,1.456543,1.456543,-3,-3,-2,-3,-0.470269972,-0.470269972,1.410809915,-0.470269972,0.942379475,1,5.447291784,0,12.85,45.15070902
6,3,6,1,5,1,3,6,FireExtinguisher,5,5374.332,5396.082,5404.641,7.551,90.612,193.600,2,6,2.240165,2.012207,1.829678356,-3,-3,-2,-3,-0.470269972,-0.470269972,1.410809915,-0.470269972,0.988471694,1.127331941,4.640300128,2.6,16.828,46.88162426
6,3,6,1,6,3,1,6,Broom,17,5405.649,5428.043,5432.512,11.160,83.058,212.800,2,11,1.567037,1.175781,1.048098825,-3,-3,-2,-3,-0.470269972,-0.470269972,1.410809915,-0.470269972,0.976783076,1.032592567,4.048657261,0,20.511,51.9512723
6,3,6,1,7,1,2,6,Donuts,11,5433.522,5448.194,5452.825,3.760,91.994,136.000,2,5,1.566707,1.175781,1.048125714,-3,-3,-2,-3,-0.470269972,-0.470269972,1.410809915,-0.470269972,0.996535223,1.054693268,7.289725542,1.9,10.638,48.32998667
6,3,6,1,8,2,1,6,Broom,17,5453.837,5466.595,5475.903,7.446,86.255,91.200,1,8,0,1.303711,1.303711,-3,-3,-2,-3,-0.470269972,-0.470269972,1.410809915,-0.470269972,0.988754036,1.006203871,7.976966055,1.6,9.123,45.96395752
6,3,6,1,9,1,3,6,FireExtinguisher,5,5476.914,5503.460,5511.221,7.726,103.846,325.599,7,9,0,1.023438,1.023438,-3,-3,-2,-3,-0.470269972,-0.470269972,1.410809915,-0.470269972,0.987993764,1.327380206,4.742648761,1.8,20.046,47.14201572
6,3,6,1,10,3,2,6,Donuts,11,5512.231,5527.218,5530.792,8.688,77.031,98.400,3,7,1.049319,1.200195,1.114696488,-3,-3,-2,-3,-0.470269972,-0.470269972,1.410809915,-0.470269972,0.985203087,1.001687176,5.866675187,0.5,12.529,45.62018979
6,3,6,1,11,2,3,6,FireExtinguisher,5,5531.792,5562.737,5566.510,7.844,89.306,311.199,4,10,1.561878,1.303711,1.176449181,-3,-3,-2,-3,-0.470269972,-0.470269972,1.410809915,-0.470269972,0.987666319,1.177412796,3.100245009,0,28.668,44.20045105
6,3,6,1,12,3,1,6,Broom,17,5567.521,5584.435,5587.186,10.058,88.608,178.400,3,6,2.166003,1.269531,1.093045076,-3,-3,-2,-3,-0.470269972,-0.470269972,1.410809915,-0.470269972,0.980756533,1.093065065,5.986706991,0,14.739,51.20879042
6,3,6,1,13,1,2,6,Donuts,11,5588.197,5606.524,5611.145,15.330,97.973,157.600,2,5,1.564042,1.975098,1.847659858,-3,-3,-2,-3,-0.470269972,-0.470269972,1.410809915,-0.470269972,0.958640588,1.108725974,6.209465314,2.3,13.363,45.7734999
6,3,6,1,14,2,1,6,Broom,17,5612.156,5626.360,5628.701,4.780,83.446,128.000,1,6,1.553881,1.009766,0.883155776,-3,-3,-2,-3,-0.470269972,-0.470269972,1.410809915,-0.470269972,0.994800482,1.016968914,6.890206274,0.1,12.004,48.56946254
7,1,1,1,1,0,1,6,Shield,5,702.407,717.937,727.130,2.346,51.484,126.400,2,4,9.736189,3.480286,2.68698132,1,-3,-2,-3,4.141020363,-0.428381417,0.713969028,-0.428381417,0.998407658,1.007928259,3.764369062,10.793,2.8,50.64543021
7,1,1,1,2,1,3,6,Guitar,11,728.141,740.989,746.985,6.140,85.169,35.200,2,2,2.591416,1.763672,1.552523424,1,-3,-2,-3,4.141020363,-0.428381417,0.713969028,-0.428381417,0.99198731,1,9.279745696,0,9.159,51.84660731
7,1,1,1,3,3,2,6,Donuts,17,747.995,762.927,770.466,14.706,80.522,70.400,5,5,1.573583,1.281189,1.152973457,1,-3,-2,-3,4.141020363,-0.428381417,0.713969028,-0.428381417,0.961661393,1.001093884,6.173004397,0,13.005,52.10576519
7,1,1,1,4,2,1,6,Shield,5,771.474,789.600,802.003,10.871,85.033,192.800,1,4,2.656683,1.739929,1.523462469,1,-3,-2,-3,4.141020363,-0.428381417,0.713969028,-0.428381417,0.977859005,1.023315492,5.290454117,0,16.026,52.43927521
7,1,1,1,5,1,2,6,Donuts,17,803.003,822.930,830.385,3.120,86.964,156.000,4,5,4.164352,1.846069,1.506757599,1,-3,-2,-3,4.141020363,-0.428381417,0.713969028,-0.428381417,0.997458802,1.000898082,4.803678716,1.1,16.997,51.57193252
7,1,1,1,6,2,3,6,Guitar,11,831.395,844.278,851.110,3.500,87.842,59.200,2,2,5.275006,1.292664,0.862856511,1,-3,-2,-3,4.141020363,-0.428381417,0.713969028,-0.428381417,0.996925742,1,8.039804106,1.8,9.105,50.09031616
7,1,1,1,7,3,1,6,Shield,5,852.120,872.471,880.923,19.137,74.931,168.000,6,7,5.281037,2.116089,1.685790105,1,-3,-2,-3,4.141020363,-0.428381417,0.713969028,-0.428381417,0.937967288,1.003981519,4.083699142,0,18.28,50.89420442
7,1,1,1,8,1,2,6,Donuts,17,881.923,903.683,909.832,3.179,88.447,186.400,5,6,3.189366,1.479553,1.219683458,1,-3,-2,-3,4.141020363,-0.428381417,0.713969028,-0.428381417,0.997378966,1.001819164,4.476036325,1.3,18.377,51.60902444
7,1,1,1,9,2,3,6,Guitar,11,910.844,925.338,934.131,11.504,93.446,88.800,2,3,5.741538,1.541504,1.073683484,1,-3,-2,-3,4.141020363,-0.428381417,0.713969028,-0.428381417,0.975471185,1.011334874,7.47247524,1.5,10.956,50.93531808
7,1,1,1,10,3,1,6,Shield,5,935.141,949.616,955.644,9.681,90.118,144.000,4,4,3.769818,1.468384,1.161219229,1,-3,-2,-3,4.141020363,-0.428381417,0.713969028,-0.428381417,0.982035024,1.000835701,7.283754711,1.7,10.659,51.21767172
7,1,1,1,11,1,3,6,Guitar,11,956.655,975.853,982.545,7.824,85.123,244.800,5,8,1.585446,1.974854,1.84567186,1,-3,-2,-3,4.141020363,-0.428381417,0.713969028,-0.428381417,0.987722112,1.003877887,4.892560976,0,17.345,52.06004072
7,1,1,1,12,3,2,6,Donuts,17,983.556,998.648,1002.788,16.892,76.562,132.800,2,4,1.953535,1.011536,0.852361968,1,-3,-2,-3,4.141020363,-0.428381417,0.713969028,-0.428381417,0.950619678,1.00215095,5.650533013,0,13.544,51.62829534
7,1,1,1,13,2,1,6,Shield,5,1003.790,1015.602,1024.242,4.098,87.146,51.200,1,2,3.228756,1.621521,1.358441961,1,-3,-2,-3,4.141020363,-0.428381417,0.713969028,-0.428381417,0.995996158,1.000055099,8.792994398,1.4,8.51,52.48400324
7,1,1,1,14,1,2,6,Donuts,17,1025.243,1042.098,1047.826,5.405,89.180,99.200,3,5,0,1.151855,1.151855,1,-3,-2,-3,4.141020363,-0.428381417,0.713969028,-0.428381417,0.993578335,1,5.934247168,1.5,13.457,51.0862016
7,1,2,2,1,0,3,3,TrafficCone,8,1383.471,1402.974,1409.265,10.230,49.422,275.199,7,8,4.671302,1.329346,0.948728313,-2,-2,-3,-3,0.713969028,0.713969028,-0.428381417,-0.428381417,0.980159494,1.005632394,2.787517209,13.669,3.9,47.44044357
7,1,2,2,2,3,1,3,Hammer,14,1410.276,1421.418,1426.406,2.794,83.339,132.002,1,2,2.081998,1.692871,1.523229803,-2,-2,-3,-3,0.713969028,0.713969028,-0.428381417,-0.428381417,0.997880622,1,8.688254894,0.8,8.764,50.06348887
7,1,2,2,3,1,2,3,Apple,2,1427.416,1441.524,1447.271,3.198,89.183,68.002,2,3,2.67108,1.540894,1.323254402,-2,-2,-3,-3,0.713969028,0.713969028,-0.428381417,-0.428381417,0.997353027,1.009459136,7.325045516,1.6,10.524,50.20728812
7,1,2,2,4,2,1,3,Hammer,14,1448.281,1459.401,1466.411,2.465,87.977,77.604,3,3,1.667195,1.000244,0.864400951,-2,-2,-3,-3,0.713969028,0.713969028,-0.428381417,-0.428381417,0.998273515,1.004927952,9.551341409,1.5,7.659,49.27249243
7,1,2,2,5,1,3,3,TrafficCone,8,1467.421,1485.314,1490.850,16.182,79.282,220.802,4,5,8.956055,1.692993,0.963253639,-2,-2,-3,-3,0.713969028,0.713969028,-0.428381417,-0.428381417,0.954346309,1.031954723,4.922685969,0,16.019,51.13964462
